complex_name,protein_path,ligand_description,protein_sequence
O=C(NC1CC1)c2cc(c3ccc(cc3)C(=O)NCC4CC4)c(cc2)C,input/pdb/5061.pdb,O=C(NC1CC1)c2cc(c3ccc(cc3)C(=O)NCC4CC4)c(cc2)C,
Fc1c(OC=2C(=O)N(c3nc(ncc3C2)NC(C)C)C)ccc(F)c1,input/pdb/5061.pdb,Fc1c(OC=2C(=O)N(c3nc(ncc3C2)NC(C)C)C)ccc(F)c1,
S(=O)(=O)(C[C@H](Nc1nc2N(C(=O)C(Oc3c(F)cc(F)cc3)=Cc2cn1)C)C)C,input/pdb/5061.pdb,S(=O)(=O)(C[C@H](Nc1nc2N(C(=O)C(Oc3c(F)cc(F)cc3)=Cc2cn1)C)C)C,
S1C(=NC=C1)NC(=O)NC=2N(N=C(C2)C(C)(C)C)c3ccc(cc3)CC(=O)O,input/pdb/5061.pdb,S1C(=NC=C1)NC(=O)NC=2N(N=C(C2)C(C)(C)C)c3ccc(cc3)CC(=O)O,
S1c2c(N=C1NC(C)C)ccc(c2)C=3OC=NC3c4c(F)cccc4,input/pdb/5061.pdb,S1c2c(N=C1NC(C)C)ccc(c2)C=3OC=NC3c4c(F)cccc4,
Clc1c(N2c3c(c(c4c(F)cc(F)cc4)cc(N5CCNCC5)c3)CNC2=O)c(Cl)ccc1,input/pdb/5061.pdb,Clc1c(N2c3c(c(c4c(F)cc(F)cc4)cc(N5CCNCC5)c3)CNC2=O)c(Cl)ccc1,
O1N=C(c2ccccc2)C(c3nc(ncc3)N)=C1C,input/pdb/5061.pdb,O1N=C(c2ccccc2)C(c3nc(ncc3)N)=C1C,
Clc1c(cccc1)C=2SC(C(=O)Nc3c(ccc(c3)C(=O)NC4CC4)C)=CC2,input/pdb/5061.pdb,Clc1c(cccc1)C=2SC(C(=O)Nc3c(ccc(c3)C(=O)NC4CC4)C)=CC2,
O=C1N(c2c(ccc(NC(=O)c3cc(ncc3)N4CCOCC4)c2)C)C=Nc5c1cc(N6CCN(CC6)C)cc5,input/pdb/5061.pdb,O=C1N(c2c(ccc(NC(=O)c3cc(ncc3)N4CCOCC4)c2)C)C=Nc5c1cc(N6CCN(CC6)C)cc5,
O=C(NC1CC1)c2cc(NC3=NC=NN4C3=C(C(C(=O)c5ccccc5)=C4)C)c(cc2)C,input/pdb/5061.pdb,O=C(NC1CC1)c2cc(NC3=NC=NN4C3=C(C(C(=O)c5ccccc5)=C4)C)c(cc2)C,
Clc1c(Nc2nncc3N(N=Cc23)c4c(F)cccc4F)cc(cc1)C(=O)NC5CC5,input/pdb/5061.pdb,Clc1c(Nc2nncc3N(N=Cc23)c4c(F)cccc4F)cc(cc1)C(=O)NC5CC5,
S(c1c(cccc1)CNC(=O)NCC)C2=CN3C(=NN=C3C(C)C)C=C2,input/pdb/5061.pdb,S(c1c(cccc1)CNC(=O)NCC)C2=CN3C(=NN=C3C(C)C)C=C2,
Fc1ccc(cc1)C=2N=CN(C2c3nc(OC)ncc3)C4CCC(O)CC4,input/pdb/5061.pdb,Fc1ccc(cc1)C=2N=CN(C2c3nc(OC)ncc3)C4CCC(O)CC4,
FC(F)(F)c1cc(ccc1)C=2N=C(N(C2c3nc(ncc3)N[C@H](c4ccccc4)C)C)C5CCNCC5,input/pdb/5061.pdb,FC(F)(F)c1cc(ccc1)C=2N=C(N(C2c3nc(ncc3)N[C@H](c4ccccc4)C)C)C5CCNCC5,
Fc1cc(N2CCOCC2)cc(c1)C(=O)Nc3cc4c(NC=C4)cc3,input/pdb/5061.pdb,Fc1cc(N2CCOCC2)cc(c1)C(=O)Nc3cc4c(NC=C4)cc3,
O=C(NC1CC1)c2cc(c3c(cc(cc3)C=4OC(=NN4)C)C)c(cc2)C,input/pdb/5061.pdb,O=C(NC1CC1)c2cc(c3c(cc(cc3)C=4OC(=NN4)C)C)c(cc2)C,
Fc1c(Oc2nc3NN=C(c3cn2)c4c(cccc4)C)ccc(F)c1,input/pdb/5061.pdb,Fc1c(Oc2nc3NN=C(c3cn2)c4c(cccc4)C)ccc(F)c1,
n1nc(c(c2ccncc2)cc1N3C[C@@H](NCC3)Cc4ccccc4)c5cc6c(cc5)cccc6,input/pdb/5061.pdb,n1nc(c(c2ccncc2)cc1N3C[C@@H](NCC3)Cc4ccccc4)c5cc6c(cc5)cccc6,
Fc1c(OC=2C(=O)N(c3nc(ncc3C2)NC(CCO)CCO)C)ccc(F)c1,input/pdb/5061.pdb,Fc1c(OC=2C(=O)N(c3nc(ncc3C2)NC(CCO)CCO)C)ccc(F)c1,
Clc1c(cccc1)C=2SC(C(=O)Nc3c(ccc(c3)C(=O)NC4CC4)C)=CN2,input/pdb/5061.pdb,Clc1c(cccc1)C=2SC(C(=O)Nc3c(ccc(c3)C(=O)NC4CC4)C)=CN2,
S1C(=NC(=C1)CCOCc2ccccc2)NC(=O)NC=3N(N=C(C3)C(C)(C)C)c4ccc(cc4)CC(=O)O,input/pdb/5061.pdb,S1C(=NC(=C1)CCOCc2ccccc2)NC(=O)NC=3N(N=C(C3)C(C)(C)C)c4ccc(cc4)CC(=O)O,
S(=O)(=O)(N1CCC(NCc2c(O)cccc2)CC1)Nc3cc(Oc4ccc(F)cc4)ccc3,input/pdb/5061.pdb,S(=O)(=O)(N1CCC(NCc2c(O)cccc2)CC1)Nc3cc(Oc4ccc(F)cc4)ccc3,
Clc1ccc(NC(=O)NC=2N(N=C(C2)C(C)(C)C)c3ccccc3)cc1,input/pdb/5061.pdb,Clc1ccc(NC(=O)NC=2N(N=C(C2)C(C)(C)C)c3ccccc3)cc1,
S(=O)(=O)(C[C@@H](Nc1nc2N(C(=O)C(Oc3c(F)cc(F)cc3)=Cc2cn1)C)C)C,input/pdb/5061.pdb,S(=O)(=O)(C[C@@H](Nc1nc2N(C(=O)C(Oc3c(F)cc(F)cc3)=Cc2cn1)C)C)C,
O=C(NC1CC1)c2cc(c(cc2)C)C3=CC4=NN=C(N4C=C3)C(C)(C)C,input/pdb/5061.pdb,O=C(NC1CC1)c2cc(c(cc2)C)C3=CC4=NN=C(N4C=C3)C(C)(C)C,
O=C1N(c2nc(ncc2C=C1c3c(ccc(c3)C(=O)NC4CC4)C)NC5CCOCC5)C,input/pdb/5061.pdb,O=C1N(c2nc(ncc2C=C1c3c(ccc(c3)C(=O)NC4CC4)C)NC5CCOCC5)C,
S1C(=NC(=C1)CCOCc2ccncc2)NC(=O)NC=3N(N=C(C3)C(C)(C)C)c4ccc(cc4)C,input/pdb/5061.pdb,S1C(=NC(=C1)CCOCc2ccncc2)NC(=O)NC=3N(N=C(C3)C(C)(C)C)c4ccc(cc4)C,
Clc1c(Cl)cccc1NC(=O)NC=2N(N=C(C2)C(C)(C)C)c3ccccc3,input/pdb/5061.pdb,Clc1c(Cl)cccc1NC(=O)NC=2N(N=C(C2)C(C)(C)C)c3ccccc3,
O(c1c(nccc1)N)Cc2c3c(ccc2)cccc3,input/pdb/5061.pdb,O(c1c(nccc1)N)Cc2c3c(ccc2)cccc3,
Clc1c(F)ccc(NC(=O)NC=2SC=C(N2)[C@H](N)COCc3ccccc3)c1,input/pdb/5061.pdb,Clc1c(F)ccc(NC(=O)NC=2SC=C(N2)[C@H](N)COCc3ccccc3)c1,
Fc1c(NC(=O)c2ccccc2)cc(Nc3cc4c(cc3)C(=O)c5c(ccc(OC[C@H](O)CO)c5)CC4)cc1,input/pdb/5061.pdb,Fc1c(NC(=O)c2ccccc2)cc(Nc3cc4c(cc3)C(=O)c5c(ccc(OC[C@H](O)CO)c5)CC4)cc1,
S(=O)(=O)(C[C@H](NC1=NNc2nc(Oc3c(F)cc(F)cc3)ncc21)C)C,input/pdb/5061.pdb,S(=O)(=O)(C[C@H](NC1=NNc2nc(Oc3c(F)cc(F)cc3)ncc21)C)C,
O=C(N1c2c(cccc2)CCC1)c3cc4N(c5nc(OCC)nc(n5)N[C@H](C(=O)NC)Cc6cc7c(OC(OC7)(C)C)cc6)C=Nc4cc3,input/pdb/5061.pdb,O=C(N1c2c(cccc2)CCC1)c3cc4N(c5nc(OCC)nc(n5)N[C@H](C(=O)NC)Cc6cc7c(OC(OC7)(C)C)cc6)C=Nc4cc3,
O=C(Nc1cc(NC2=NC=NN3C2=C(C(C(=O)N[C@@H](c4ccccc4)C)=C3)C)c(cc1)C)c5cc(ncc5)N6CCOCC6,input/pdb/5061.pdb,O=C(Nc1cc(NC2=NC=NN3C2=C(C(C(=O)N[C@@H](c4ccccc4)C)=C3)C)c(cc1)C)c5cc(ncc5)N6CCOCC6,
Clc1c(c(F)ccc1)C2=NN=C3N2N(C(=O)C(c4c(ccc(c4)C(=O)NC5CC5)C)=C3)CC,input/pdb/5061.pdb,Clc1c(c(F)ccc1)C2=NN=C3N2N(C(=O)C(c4c(ccc(c4)C(=O)NC5CC5)C)=C3)CC,
Fc1ccc(cc1)C=2N=CN(C2c3nc(ncc3)N)C4CCNCC4,input/pdb/5061.pdb,Fc1ccc(cc1)C=2N=CN(C2c3nc(ncc3)N)C4CCNCC4,
Fc1c(ccc(F)c1)C2=NC=C3N2CCN(C(=O)c4c(OC)nc5NC=C(c5c4)C(=O)C(=O)N6C[C@H](O)CC6)C3,input/pdb/5061.pdb,Fc1c(ccc(F)c1)C2=NC=C3N2CCN(C(=O)c4c(OC)nc5NC=C(c5c4)C(=O)C(=O)N6C[C@H](O)CC6)C3,
n1nc(c(c2ccncc2)cc1N3CCN(c4ncccn4)CC3)c5ccccc5,input/pdb/5061.pdb,n1nc(c(c2ccncc2)cc1N3CCN(c4ncccn4)CC3)c5ccccc5,
Fc1c(ccc(F)c1)CCC2=CN3C(=NN=C3C=C2)c4c(ccc(c4)C(=O)N)C,input/pdb/5061.pdb,Fc1c(ccc(F)c1)CCC2=CN3C(=NN=C3C=C2)c4c(ccc(c4)C(=O)N)C,
Fc1c(ccc(F)c1)C(=O)c2c(N)c([n+]([O-])cc2)c3c(cccc3)C,input/pdb/5061.pdb,Fc1c(ccc(F)c1)C(=O)c2c(N)c([n+]([O-])cc2)c3c(cccc3)C,
O=C1N(c2nc(ncc2C=C1Oc3ccccc3)NC4CCOCC4)C,input/pdb/5061.pdb,O=C1N(c2nc(ncc2C=C1Oc3ccccc3)NC4CCOCC4)C,
O=C1N(c2c(ccc(c2)C(=O)NC3CC3)C)C=Nc4c1cc(N5CCN(CC5)C)cc4,input/pdb/5061.pdb,O=C1N(c2c(ccc(c2)C(=O)NC3CC3)C)C=Nc4c1cc(N5CCN(CC5)C)cc4,
O=C(Nc1cc(NC2=NC=NN3C2=C(C(C(=O)N[C@H](c4ccccc4)C)=C3)C)c(cc1)C)c5cc(N6CCOCC6)ccc5,input/pdb/5061.pdb,O=C(Nc1cc(NC2=NC=NN3C2=C(C(C(=O)N[C@H](c4ccccc4)C)=C3)C)c(cc1)C)c5cc(N6CCOCC6)ccc5,
Fc1c(OC=2C(=O)N(c3nc(ncc3C2)N[C@H](CN4N=NC=N4)C)C)ccc(F)c1,input/pdb/5061.pdb,Fc1c(OC=2C(=O)N(c3nc(ncc3C2)N[C@H](CN4N=NC=N4)C)C)ccc(F)c1,
S(=O)(=O)(Nc1c(OC)c(NC(=O)c2cc(N3N=NC(C(=O)NCc4ccccc4)=C3)c(cc2)C)cc(c1)C(C)(C)C)C,input/pdb/5061.pdb,S(=O)(=O)(Nc1c(OC)c(NC(=O)c2cc(N3N=NC(C(=O)NCc4ccccc4)=C3)c(cc2)C)cc(c1)C(C)(C)C)C,
O=C(Nc1c2c(ccc1)cccc2)NC=3N(N=C(C3)C(C)(C)C)c4cc(N)ccc4,input/pdb/5061.pdb,O=C(Nc1c2c(ccc1)cccc2)NC=3N(N=C(C3)C(C)(C)C)c4cc(N)ccc4,
O=C(NCC=1OC=CC1)C=2NC=C(C(=O)c3c(cccc3)C)C2,input/pdb/5061.pdb,O=C(NCC=1OC=CC1)C=2NC=C(C(=O)c3c(cccc3)C)C2,
S(=O)(=O)(Nc1c(OC)c(NC(=O)Nc2c3c(c(c4cnc(cc4)CN5CCOCC5)cc2)cccc3)cc(c1)C(C)(C)C)C,input/pdb/5061.pdb,S(=O)(=O)(Nc1c(OC)c(NC(=O)Nc2c3c(c(c4cnc(cc4)CN5CCOCC5)cc2)cccc3)cc(c1)C(C)(C)C)C,
O=C(NOC)c1cc(NC2=NC=NN3C2=C(C(C(=O)N[C@H](c4ccccc4)C)=C3)C)c(cc1)C,input/pdb/5061.pdb,O=C(NOC)c1cc(NC2=NC=NN3C2=C(C(C(=O)N[C@H](c4ccccc4)C)=C3)C)c(cc1)C,
Fc1ccc(cc1)C=2c3ncccc3N(O)C2c4ccncc4,input/pdb/5061.pdb,Fc1ccc(cc1)C=2c3ncccc3N(O)C2c4ccncc4,
Fc1c(N2N=CC3=C2N(C(=O)C(c4c(ccc(c4)C(=O)NC5CC5)C)=C3)C)ccc(F)c1,input/pdb/5061.pdb,Fc1c(N2N=CC3=C2N(C(=O)C(c4c(ccc(c4)C(=O)NC5CC5)C)=C3)C)ccc(F)c1,
Fc1ccc(cc1)C=2N=CN(C2c3nc(ncc3)N)CC4CC4,input/pdb/5061.pdb,Fc1ccc(cc1)C=2N=CN(C2c3nc(ncc3)N)CC4CC4,
Clc1ccc(cc1)C=2NN=C(C2c3ncncc3)C4CCN(C(=O)CO)CC4,input/pdb/5061.pdb,Clc1ccc(cc1)C=2NN=C(C2c3ncncc3)C4CCN(C(=O)CO)CC4,
O=C(NC1CC1)c2cc(c3cc4NC(=O)C5(c4cc3)CCCC5)c(cc2)C,input/pdb/5061.pdb,O=C(NC1CC1)c2cc(c3cc4NC(=O)C5(c4cc3)CCCC5)c(cc2)C,
Clc1c(O)ccc(N2N=C(C=C2NC(=O)NCc3c(SC4=CN5C(=NN=C5C=C4)c6c(SCCO)cccc6)cccc3)C(C)(C)C)c1,input/pdb/5061.pdb,Clc1c(O)ccc(N2N=C(C=C2NC(=O)NCc3c(SC4=CN5C(=NN=C5C=C4)c6c(SCCO)cccc6)cccc3)C(C)(C)C)c1,
n1c(nc2c(c1NCCc3ccccc3)ccc(N)c2)c4ccccc4,input/pdb/5061.pdb,n1c(nc2c(c1NCCc3ccccc3)ccc(N)c2)c4ccccc4,
Fc1ccc(cc1)C=2N=CN(C2c3ccncc3)CC4CC4,input/pdb/5061.pdb,Fc1ccc(cc1)C=2N=CN(C2c3ccncc3)CC4CC4,
Fc1ccc(cc1)C=2N=COC2C3=CN4C(=NN=C4C(C)C)C=C3,input/pdb/5061.pdb,Fc1ccc(cc1)C=2N=COC2C3=CN4C(=NN=C4C(C)C)C=C3,
S(c1cc(Nc2ncnc3c2cc(OC)c(OC)c3)ccc1)C,input/pdb/5061.pdb,S(c1cc(Nc2ncnc3c2cc(OC)c(OC)c3)ccc1)C,
O=C(NOC)c1cc(NC2=NC=NN3C2=C(C(C(=O)NCC)=C3)C)c(cc1)C,input/pdb/5061.pdb,O=C(NOC)c1cc(NC2=NC=NN3C2=C(C(C(=O)NCC)=C3)C)c(cc1)C,
Clc1c(cc(NC(=O)NC=2NN=C(C2)C(C)(C)C)cc1)COc3cnccc3,input/pdb/5061.pdb,Clc1c(cc(NC(=O)NC=2NN=C(C2)C(C)(C)C)cc1)COc3cnccc3,
Fc1cc(N2CCOCC2)cc(c1)C(=O)Nc3cc4c(NC=C4CCc5ccncc5)cc3,input/pdb/5061.pdb,Fc1cc(N2CCOCC2)cc(c1)C(=O)Nc3cc4c(NC=C4CCc5ccncc5)cc3,
Clc1c(N2c3c(nc(Sc4c(F)cc(F)cc4)c(c3)C5=CCNCC5)CNC2=O)c(Cl)ccc1,input/pdb/5061.pdb,Clc1c(N2c3c(nc(Sc4c(F)cc(F)cc4)c(c3)C5=CCNCC5)CNC2=O)c(Cl)ccc1,
Fc1ccc(N2N=CC(C(=O)c3cc(OC4CCNCC4)ccc3)=C2N)cc1,input/pdb/5061.pdb,Fc1ccc(N2N=CC(C(=O)c3cc(OC4CCNCC4)ccc3)=C2N)cc1,
S(=O)(=O)(N(C)C)c1cc(NC(=O)C2=C(N(N=C2)c3ccccc3)CCC)c(cc1)C,input/pdb/5061.pdb,S(=O)(=O)(N(C)C)c1cc(NC(=O)C2=C(N(N=C2)c3ccccc3)CCC)c(cc1)C,
Clc1nnc(c(c2ccncc2)c1)c3ccccc3,input/pdb/5061.pdb,Clc1nnc(c(c2ccncc2)c1)c3ccccc3,
O=C(Nc1cc(Nc2cc3c(cc2)C(=O)CCCC3)ccc1)NC=4N(N=C(C4)C(C)(C)C)c5ccc(cc5)C,input/pdb/5061.pdb,O=C(Nc1cc(Nc2cc3c(cc2)C(=O)CCCC3)ccc1)NC=4N(N=C(C4)C(C)(C)C)c5ccc(cc5)C,
S(C1=NC(c2ccc(F)cc2)=C(N1)c3cc(ncc3)NC(=O)CCc4c(OC)ccc(OC)c4)C,input/pdb/5061.pdb,S(C1=NC(c2ccc(F)cc2)=C(N1)c3cc(ncc3)NC(=O)CCc4c(OC)ccc(OC)c4)C,
Fc1c(NC(=O)c2ccccc2)cc(Nc3cc4c(cc3)C(=O)c5c(ccc(c5)C(=O)NCCN6CCOCC6)CC4)cc1,input/pdb/5061.pdb,Fc1c(NC(=O)c2ccccc2)cc(Nc3cc4c(cc3)C(=O)c5c(ccc(c5)C(=O)NCCN6CCOCC6)CC4)cc1,
S1C(C(=O)Nc2c(F)cc(F)c(Nc3cc4c(cc3)C(=O)c5c(ccc(c5)C(=O)NCCN6CCOCC6)CC4)c2)=CC=C1,input/pdb/5061.pdb,S1C(C(=O)Nc2c(F)cc(F)c(Nc3cc4c(cc3)C(=O)c5c(ccc(c5)C(=O)NCCN6CCOCC6)CC4)c2)=CC=C1,
Fc1c(NC(=O)c2ccccc2)cc(Nc3cc4OCc5c(cc(cc5)C(=O)NCCN6CCOCC6)C(=O)c4cc3)cc1,input/pdb/5061.pdb,Fc1c(NC(=O)c2ccccc2)cc(Nc3cc4OCc5c(cc(cc5)C(=O)NCCN6CCOCC6)C(=O)c4cc3)cc1,
S1C(C(=O)Nc2c(F)cc(F)c(Nc3cc4c(cc3)C(=O)c5c(ccc(c5)C(=O)NCCO)CC4)c2)=CC=C1,input/pdb/5061.pdb,S1C(C(=O)Nc2c(F)cc(F)c(Nc3cc4c(cc3)C(=O)c5c(ccc(c5)C(=O)NCCO)CC4)c2)=CC=C1,
S1C(=CC=C1)CCNc2nc(nc3c2ccc(N)c3)c4ccccc4,input/pdb/5061.pdb,S1C(=CC=C1)CCNc2nc(nc3c2ccc(N)c3)c4ccccc4,
FC(F)(F)c1cc(ccc1)C(=O)Nc2cc(c(cc2)C)C3=CN4C(=NC(NC(=O)C)=C4)C=C3,input/pdb/5061.pdb,FC(F)(F)c1cc(ccc1)C(=O)Nc2cc(c(cc2)C)C3=CN4C(=NC(NC(=O)C)=C4)C=C3,
c1cc(cc(c1)O)c2[nH]c(nn2)NCc3c(cccc3Cl)F,input/pdb/5061.pdb,c1cc(cc(c1)O)c2[nH]c(nn2)NCc3c(cccc3Cl)F,
Cc1cc(ccc1F)c2c(n3c(n2)cccn3)c4ccnc(c4)NC(=O)c5cc[n+](c(c5)C)[O-],input/pdb/5061.pdb,Cc1cc(ccc1F)c2c(n3c(n2)cccn3)c4ccnc(c4)NC(=O)c5cc[n+](c(c5)C)[O-],
c1cc(c(c(c1)Cl)CNc2[nH]nc(n2)c3ccco3)F,input/pdb/5061.pdb,c1cc(c(c(c1)Cl)CNc2[nH]nc(n2)c3ccco3)F,
S1(=O)(=O)N(C=2C(=NNC2c3c1cccc3)c4ccc(F)cc4)C,input/pdb/5061.pdb,S1(=O)(=O)N(C=2C(=NNC2c3c1cccc3)c4ccc(F)cc4)C,
S1C(=NC(c2ccc(F)cc2)=C1c3cc(ncc3)NC(=O)CCc4c(OC)ccc(OC)c4)NNc5ccccc5,input/pdb/5061.pdb,S1C(=NC(c2ccc(F)cc2)=C1c3cc(ncc3)NC(=O)CCc4c(OC)ccc(OC)c4)NNc5ccccc5,
Clc1cc(N2N=C(C=3NS(=O)(=O)c4c(cccc4)C23)C)ccc1,input/pdb/5061.pdb,Clc1cc(N2N=C(C=3NS(=O)(=O)c4c(cccc4)C23)C)ccc1,
S(c1cc(OC)c(cc1)C(=O)N2CCC(Cc3ccccc3)CC2)C,input/pdb/5061.pdb,S(c1cc(OC)c(cc1)C(=O)N2CCC(Cc3ccccc3)CC2)C,
Fc1c(Nc2cnc3N(C(=O)Nc3c2)Cc4ccccc4)ccc(F)c1,input/pdb/5061.pdb,Fc1c(Nc2cnc3N(C(=O)Nc3c2)Cc4ccccc4)ccc(F)c1,
Cc1ccccc1n2cc(cn2)C(=O)NCc3ncc(s3)C(=O)N[C@@H](CCC4CCCCC4)C(=O)N,input/pdb/5061.pdb,Cc1ccccc1n2cc(cn2)C(=O)NCc3ncc(s3)C(=O)N[C@@H](CCC4CCCCC4)C(=O)N,
Cc1ccccc1n2cc(cn2)C(=O)Nc3cc(ccc3C)C(=O)N[C@@H](CCC4CCCCC4)C(=O)N,input/pdb/5061.pdb,Cc1ccccc1n2cc(cn2)C(=O)Nc3cc(ccc3C)C(=O)N[C@@H](CCC4CCCCC4)C(=O)N,
c1ccc(cc1)n2c(c(cn2)C(=O)NCc3ccc(cc3)C(=O)NCCCC4CCCCC4)N,input/pdb/5061.pdb,c1ccc(cc1)n2c(c(cn2)C(=O)NCc3ccc(cc3)C(=O)NCCCC4CCCCC4)N,
Cc1ccc(cc1NC(=O)c2cnn(c2C(F)(F)F)c3ccccc3)C(=O)N[C@@H](CCC4CCCCC4)C(=O)N,input/pdb/5061.pdb,Cc1ccc(cc1NC(=O)c2cnn(c2C(F)(F)F)c3ccccc3)C(=O)N[C@@H](CCC4CCCCC4)C(=O)N,
Cc1ccc(cc1c2cc3c(nc2)N(C(=O)N3)C(C)(C)C)C(=O)Nc4ccon4,input/pdb/5061.pdb,Cc1ccc(cc1c2cc3c(nc2)N(C(=O)N3)C(C)(C)C)C(=O)Nc4ccon4,
Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)N[C@H]3CC[C@@H](c4c3cccc4)Oc5ccc6nnc(n6c5)C(C)C,input/pdb/5061.pdb,Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)N[C@H]3CC[C@@H](c4c3cccc4)Oc5ccc6nnc(n6c5)C(C)C,
Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)N[C@H]3CC[C@H](c4c3cccc4)Oc5ccc6nnc(n6c5)C(C)C,input/pdb/5061.pdb,Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)N[C@H]3CC[C@H](c4c3cccc4)Oc5ccc6nnc(n6c5)C(C)C,
c1ccc(cc1)n2c(c(cn2)C(=O)NCc3ccc(cc3)C(=O)N[C@@H](CCC4CCCCC4)C(=O)Nc5ccc(cc5)F)N,input/pdb/5061.pdb,c1ccc(cc1)n2c(c(cn2)C(=O)NCc3ccc(cc3)C(=O)N[C@@H](CCC4CCCCC4)C(=O)Nc5ccc(cc5)F)N,
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(CP(=O)(O)O)O)O)O)N,input/pdb/5061.pdb,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(CP(=O)(O)O)O)O)O)N,
Fc1cc\2c(NC(=O)/C2=C\C=3NC(=C(C(=O)NCCN(CC)CC)C3C)C)cc1,input/pdb/5310.pdb,Fc1cc\2c(NC(=O)/C2=C\C=3NC(=C(C(=O)NCCN(CC)CC)C3C)C)cc1,
S(c1c(cccc1)C(=O)NC)c2cc3NN=C(c3cc2)/C=C/c4ncccc4,input/pdb/5310.pdb,S(c1c(cccc1)C(=O)NC)c2cc3NN=C(c3cc2)/C=C/c4ncccc4,
Fc1c(Oc2c3c(ncc2)cc(OC)c(OC)c3)ccc(NC(=O)C=4C(=O)N(N(C4C)C)c5ccccc5)c1,input/pdb/5310.pdb,Fc1c(Oc2c3c(ncc2)cc(OC)c(OC)c3)ccc(NC(=O)C=4C(=O)N(N(C4C)C)c5ccccc5)c1,
Clc1c(cccc1C2(C#N)CC2)C(=O)Nc3c(F)ccc(Oc4nc5SC(=Nc5cc4)NC(=O)C6CC6)c3,input/pdb/5310.pdb,Clc1c(cccc1C2(C#N)CC2)C(=O)Nc3c(F)ccc(Oc4nc5SC(=Nc5cc4)NC(=O)C6CC6)c3,
Clc1c(cc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1)C(F)(F)F,input/pdb/5310.pdb,Clc1c(cc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1)C(F)(F)F,
Clc1c(c2ON=C(Nc3cc(ccc3)C(F)(F)F)c2cc1)C(=O)Nc4cncnc4,input/pdb/5310.pdb,Clc1c(c2ON=C(Nc3cc(ccc3)C(F)(F)F)c2cc1)C(=O)Nc4cncnc4,
FC(F)(F)c1cc(N2C(=O)C(c3cc4c(nc(nc4)N)cc3)=C(C=C2)C)ccc1,input/pdb/5310.pdb,FC(F)(F)c1cc(N2C(=O)C(c3cc4c(nc(nc4)N)cc3)=C(C=C2)C)ccc1,
O(c1c(OC)cc(Nc2nc(ncn2)c3c(nccc3)Nc4ccccc4)cc1OC)C,input/pdb/5310.pdb,O(c1c(OC)cc(Nc2nc(ncn2)c3c(nccc3)Nc4ccccc4)cc1OC)C,
Fc1c(NC(=O)Nc2ccc(cc2)C=3c4c(OC3c5ccc(OC)cc5)ncnc4N)cc(cc1)C(F)(F)F,input/pdb/5310.pdb,Fc1c(NC(=O)Nc2ccc(cc2)C=3c4c(OC3c5ccc(OC)cc5)ncnc4N)cc(cc1)C(F)(F)F,
O=C(Nc1ccc(Oc2ccccc2)cc1)c3c(nccc3)NCc4ccncc4,input/pdb/5310.pdb,O=C(Nc1ccc(Oc2ccccc2)cc1)c3c(nccc3)NCc4ccncc4,
Clc1c(OC[C@H]2N(CCC2)C)cc(NC=3Oc4c(N3)cc(Oc5cc(ncc5)C(=O)NC)cc4)cc1,input/pdb/5310.pdb,Clc1c(OC[C@H]2N(CCC2)C)cc(NC=3Oc4c(N3)cc(Oc5cc(ncc5)C(=O)NC)cc4)cc1,
Clc1c(cc(NC2=Nc3c(N2)ccc(Oc4cc(ncc4)C(=O)NC)c3)cc1)C(F)(F)F,input/pdb/5310.pdb,Clc1c(cc(NC2=Nc3c(N2)ccc(Oc4cc(ncc4)C(=O)NC)c3)cc1)C(F)(F)F,
Clc1ccc(NC(=O)c2c3c(cc(Oc4c5c(ncc4)cc(OC)c(OC)c5)cc3)ccc2)cc1,input/pdb/5310.pdb,Clc1ccc(NC(=O)c2c3c(cc(Oc4c5c(ncc4)cc(OC)c(OC)c5)cc3)ccc2)cc1,
O=C(Nc1cc(OC2=NN3C(=NC(NC(=O)C4CC4)=C3)C=C2)ccc1)C=5N(N=C(C5)C)C,input/pdb/5310.pdb,O=C(Nc1cc(OC2=NN3C(=NC(NC(=O)C4CC4)=C3)C=C2)ccc1)C=5N(N=C(C5)C)C,
S(=O)(=O)(c1cc(NC=2OC(c3cc(c4ncccc4)ccc3)=CN2)c(OC)cc1)CC,input/pdb/5310.pdb,S(=O)(=O)(c1cc(NC=2OC(c3cc(c4ncccc4)ccc3)=CN2)c(OC)cc1)CC,
Fc1c(NC(=O)Nc2ccc(Oc3cc4NC(=Nc4cc3)NC(=O)OC)cc2)cc(cc1)C(F)(F)F,input/pdb/5310.pdb,Fc1c(NC(=O)Nc2ccc(Oc3cc4NC(=Nc4cc3)NC(=O)OC)cc2)cc(cc1)C(F)(F)F,
